time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.242832,-0.9578,-0.8686,-1.8813,2.283
5.253624,-0.9742,-1.2181,-1.8577,2.426
5.262478,-1.0069,-1.6223,-1.8511,2.659
5.284103,-1.0429,-1.5764,-1.8190,2.623
5.285104,-1.0676,-1.5233,-1.7794,2.574
5.294978,-1.0945,-1.4644,-1.3248,2.258
5.303661,-1.1238,-1.4009,-1.0273,2.069
5.314159,-1.1412,-0.6152,-0.6978,1.472
5.323313,-1.1725,-0.2001,0.5834,1.325
5.333702,-1.1878,0.2366,2.8345,3.082
5.343388,-1.2138,0.6523,2.8678,3.182
5.353480,-2.8075,0.7006,2.8546,4.065
5.362640,-4.9888,1.0046,2.7983,5.808
5.378692,-4.9693,1.4941,2.7136,5.856
5.383639,-4.9435,2.2448,2.1581,5.843
