time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.618846,0.0029,-0.0293,-0.0284,0.041
2.623791,0.0267,-0.0383,-0.0339,0.058
2.627592,0.0314,-0.0568,-0.0393,0.076
2.632561,0.0407,-0.0467,-0.0401,0.074
2.636253,0.0595,-0.0416,-0.0411,0.083
2.641668,0.0543,-0.0414,-0.0515,0.086
2.646385,0.0635,-0.0364,-0.0475,0.087
2.651458,0.0535,-0.0409,-0.0342,0.076
2.657716,0.0532,-0.0311,-0.0352,0.071
2.661055,0.0243,-0.0310,-0.0363,0.054
2.666878,0.0100,-0.0355,-0.0470,0.060
2.674360,-0.0042,-0.0163,-0.0434,0.047
2.679063,-0.0136,0.0075,-0.0685,0.070
2.696684,-0.0228,0.0073,-0.0887,0.092
2.697490,-0.0225,-0.0070,-0.0850,0.088
2.697932,-0.0079,-0.0260,-0.0670,0.072
